timestamp,device_id,topic,value
01-09-2016 15:01,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 15:01,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 15:03,C8:93:46:41:DA:37,BATT_VOLT,1362
01-09-2016 15:03,C8:93:46:41:DA:37,GRID_VOLT,2426
01-09-2016 15:03,C8:93:46:41:DA:37,OUTPUT_VOLT,2040
01-09-2016 15:03,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 15:03,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 15:03,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 15:05,C8:93:46:41:DA:37,BATT_VOLT,1363
01-09-2016 15:05,C8:93:46:41:DA:37,GRID_VOLT,2188
01-09-2016 15:05,C8:93:46:41:DA:37,OUTPUT_VOLT,2306
01-09-2016 15:05,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 15:05,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 15:06,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 15:08,C8:93:46:41:DA:37,BATT_VOLT,1362
01-09-2016 15:08,C8:93:46:41:DA:37,GRID_VOLT,2179
01-09-2016 15:08,C8:93:46:41:DA:37,OUTPUT_VOLT,2328
01-09-2016 15:08,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 15:08,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 15:08,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 15:10,C8:93:46:41:DA:37,BATT_VOLT,1361
01-09-2016 15:10,C8:93:46:41:DA:37,GRID_VOLT,2402
01-09-2016 15:10,C8:93:46:41:DA:37,OUTPUT_VOLT,2030
01-09-2016 15:10,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 15:10,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 15:10,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 15:12,C8:93:46:41:DA:37,BATT_VOLT,1363
01-09-2016 15:12,C8:93:46:41:DA:37,GRID_VOLT,2200
01-09-2016 15:12,C8:93:46:41:DA:37,OUTPUT_VOLT,2360
01-09-2016 15:12,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 15:12,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 15:12,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 15:14,C8:93:46:41:DA:37,BATT_VOLT,1362
01-09-2016 15:14,C8:93:46:41:DA:37,GRID_VOLT,2214
01-09-2016 15:14,C8:93:46:41:DA:37,OUTPUT_VOLT,2399
01-09-2016 15:14,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 15:14,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 15:14,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 15:16,C8:93:46:41:DA:37,BATT_VOLT,1364
01-09-2016 15:16,C8:93:46:41:DA:37,GRID_VOLT,2405
01-09-2016 15:16,C8:93:46:41:DA:37,OUTPUT_VOLT,2039
01-09-2016 15:16,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 15:16,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 15:17,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 15:19,C8:93:46:41:DA:37,OUTPUT_VOLT,1967
01-09-2016 15:19,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 15:19,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 15:19,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 15:21,C8:93:46:41:DA:37,BATT_VOLT,1365
01-09-2016 15:21,C8:93:46:41:DA:37,GRID_VOLT,2335
01-09-2016 15:21,C8:93:46:41:DA:37,OUTPUT_VOLT,1985
01-09-2016 15:23,C8:93:46:41:DA:37,BATT_VOLT,1363
01-09-2016 15:23,C8:93:46:41:DA:37,GRID_VOLT,2365
01-09-2016 15:23,C8:93:46:41:DA:37,OUTPUT_VOLT,1998
01-09-2016 15:23,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 15:23,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 15:23,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 15:25,C8:93:46:41:DA:37,BATT_VOLT,1363
01-09-2016 15:25,C8:93:46:41:DA:37,GRID_VOLT,2390
01-09-2016 15:25,C8:93:46:41:DA:37,OUTPUT_VOLT,2351
01-09-2016 15:25,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 15:25,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 15:25,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 15:27,C8:93:46:41:DA:37,BATT_VOLT,1364
01-09-2016 15:27,C8:93:46:41:DA:37,GRID_VOLT,2308
01-09-2016 15:27,C8:93:46:41:DA:37,OUTPUT_VOLT,1928
01-09-2016 15:27,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 15:27,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 15:28,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 15:30,C8:93:46:41:DA:37,BATT_VOLT,1364
01-09-2016 15:30,C8:93:46:41:DA:37,GRID_VOLT,2334
